run,id,auc,pauc
1,00,0.5602457002457002,0.04742014742014742
1,02,0.7089136490250696,0.21476323119777158
1,04,0.5715229885057471,0.0781609195402299
1,06,0.8657063711911357,0.33102493074792244
2,00,0.5558722358722359,0.04692874692874693
2,02,0.6708913649025069,0.17715877437325908
2,04,0.5748275862068966,0.08649425287356323
2,06,0.8517728531855956,0.2952908587257618
3,00,0.5642506142506143,0.05184275184275185
3,02,0.7501114206128133,0.17214484679665742
3,04,0.5562068965517242,0.0885057471264368
3,06,0.8499722991689751,0.2994459833795014
4,00,0.5461425061425061,0.04520884520884521
4,02,0.7357381615598886,0.1785515320334262
4,04,0.5732471264367817,0.09655172413793103
4,06,0.8391412742382272,0.353185595567867
5,00,0.5588206388206388,0.0488943488943489
5,02,0.7509749303621169,0.19554317548746517
5,04,0.5785632183908046,0.08908045977011496
5,06,0.8550415512465374,0.32326869806094183
6,00,0.5685012285012285,0.04545454545454545
6,02,0.7320055710306408,0.17548746518105854
6,04,0.5656896551724138,0.08419540229885059
6,06,0.8445429362880886,0.31191135734072023
7,00,0.5744226044226045,0.05528255528255529
7,02,0.7728133704735376,0.18384401114206125
7,04,0.5631034482758621,0.11120689655172414
7,06,0.8330470914127424,0.2371191135734072
8,00,0.5813513513513514,0.0488943488943489
8,02,0.7416155988857939,0.18384401114206128
8,04,0.6024425287356322,0.09999999999999999
8,06,0.8669529085872577,0.3141274238227147
9,00,0.5694594594594595,0.04717444717444718
9,02,0.7096378830083566,0.20668523676880227
9,04,0.5960057471264367,0.08706896551724139
9,06,0.8429639889196676,0.2626038781163435
10,00,0.5866584766584767,0.05184275184275185
10,02,0.7411977715877437,0.2075208913649025
10,04,0.5911206896551724,0.06264367816091954
10,06,0.8428531855955679,0.28614958448753464
11,00,0.5582063882063882,0.0457002457002457
11,02,0.7466573816155989,0.167966573816156
11,04,0.5768390804597702,0.09913793103448275
11,06,0.8501385041551246,0.33988919667590023
12,00,0.5585995085995086,0.03931203931203931
12,02,0.7513091922005571,0.16128133704735376
12,04,0.5629022988505747,0.09626436781609196
12,06,0.8544598337950138,0.3268698060941828
13,00,0.5728009828009828,0.04717444717444717
13,02,0.767325905292479,0.17576601671309192
13,04,0.5703448275862069,0.10114942528735633
13,06,0.8431578947368421,0.2839335180055401
14,00,0.5615479115479116,0.05036855036855037
14,02,0.7523955431754874,0.16908077994428972
14,04,0.570948275862069,0.0632183908045977
14,06,0.8463988919667591,0.2725761772853186
15,00,0.565061425061425,0.06363636363636364
15,02,0.7683008356545962,0.21169916434540392
15,04,0.5785919540229885,0.07126436781609197
15,06,0.8434072022160665,0.3069252077562327
16,00,0.5711793611793612,0.04471744471744472
16,02,0.7362952646239553,0.20222841225626745
16,04,0.5695977011494253,0.0910919540229885
16,06,0.810803324099723,0.3016620498614959
17,00,0.57997542997543,0.039066339066339065
17,02,0.7401949860724234,0.1534818941504178
17,04,0.571551724137931,0.08132183908045976
17,06,0.848753462603878,0.3185595567867036
18,00,0.5783538083538083,0.05651105651105651
18,02,0.733481894150418,0.19025069637883008
18,04,0.5805172413793104,0.08247126436781609
18,06,0.8578947368421053,0.31523545706371187
19,00,0.565159705159705,0.039066339066339065
19,02,0.7188300835654595,0.17548746518105854
19,04,0.5688218390804598,0.0942528735632184
19,06,0.8404432132963988,0.3091412742382271
20,00,0.5730958230958232,0.04594594594594594
20,02,0.7271030640668523,0.18495821727019499
20,04,0.5828448275862069,0.08735632183908049
20,06,0.830387811634349,0.2556786703601108
21,00,0.5699508599508599,0.043734643734643745
21,02,0.7560445682451252,0.1894150417827298
21,04,0.5783045977011494,0.07183908045977012
21,06,0.8374792243767313,0.2598337950138504
22,00,0.5530958230958232,0.049140049140049144
22,02,0.7707242339832869,0.18885793871866294
22,04,0.5645977011494252,0.10057471264367818
22,06,0.8415789473684211,0.2808864265927977
23,00,0.5636117936117937,0.0488943488943489
23,02,0.755766016713092,0.23565459610027858
23,04,0.559051724137931,0.09166666666666667
23,06,0.827590027700831,0.3060941828254848
24,00,0.5582309582309584,0.03832923832923833
24,02,0.6466295264623956,0.18245125348189414
24,04,0.5797413793103449,0.0836206896551724
24,06,0.8387534626038782,0.31855955678670367
25,00,0.5657985257985259,0.056265356265356274
25,02,0.7305571030640667,0.1576601671309192
25,04,0.5499137931034483,0.07528735632183907
25,06,0.828421052631579,0.3096952908587258
26,00,0.5706388206388207,0.04127764127764128
26,02,0.7855988857938718,0.21754874651810588
26,04,0.5708045977011494,0.09741379310344828
26,06,0.83601108033241,0.2825484764542936
27,00,0.5662653562653562,0.04643734643734644
27,02,0.75008356545961,0.15431754874651807
27,04,0.5918103448275862,0.0853448275862069
27,06,0.8488919667590027,0.30969529085872577
28,00,0.596904176904177,0.042014742014742
28,02,0.7700835654596101,0.19721448467966574
28,04,0.5679885057471264,0.09913793103448278
28,06,0.8523545706371192,0.2429362880886427
29,00,0.5591891891891893,0.05601965601965603
29,02,0.7281615598885793,0.1729805013927576
29,04,0.5710344827586207,0.09913793103448276
29,06,0.847950138504155,0.3074792243767313
30,00,0.5491891891891891,0.032678132678132674
30,02,0.7264345403899721,0.17715877437325905
30,04,0.5741666666666667,0.10574712643678161
30,06,0.8294459833795014,0.31606648199445986
