run,id,auc,pauc
82,00,0.5360201511335012,0.03526448362720403
82,02,0.7583634239592184,0.2166259558198811
82,04,0.5082267992424243,0.07060842803030302
82,06,0.8507137192704204,0.3154525886484649
83,00,0.5373033163882837,0.04981844589687727
83,02,0.7931396287328489,0.32001614205004036
83,04,0.5144412878787878,0.09398674242424243
83,06,0.826788523078592,0.26707164940066175
84,00,0.5682561944834035,0.10542309490416082
84,02,0.6585858585858586,0.09290123456790124
84,04,0.5098250728862974,0.0753935860058309
84,06,0.8774781919111817,0.30760734111249577
85,00,0.5698831775700934,0.07394859813084113
85,02,0.7657242786359663,0.16712328767123288
85,04,0.6286130053927583,0.12671555339972038
85,06,0.824940593558825,0.34546741493503214
86,00,0.5565652101861569,0.08689167541291498
86,02,0.7205011254590689,0.16331003435611896
86,04,0.5797951582867784,0.0909373060211049
86,06,0.7882945067587,0.18909979867702043
87,00,0.5578477836632283,0.0681628101477558
87,02,0.7843551232027366,0.16959751991020364
87,04,0.5733200926845415,0.08104380447975283
87,06,0.8311418887330528,0.2857351566152408
88,00,0.5119637623234745,0.03597122302158273
88,02,0.744713571703191,0.14801999231064975
88,04,0.6316459726201846,0.18943011779687996
88,06,0.8662133377027692,0.3373750614451909
89,00,0.581747934985345,0.05915267785771382
89,02,0.6919060052219321,0.14188539233200495
89,04,0.6817168822899482,0.1028913779630112
89,06,0.8551850448402173,0.39086775293671844
90,00,0.5741010812169978,0.0562735730450088
90,02,0.7008964719491035,0.25216888374783114
90,04,0.5009015506671475,0.08564731337901192
90,06,0.8893564356435643,0.34070407040704076
91,00,0.5975193107546048,0.05567934244404833
91,02,0.7333088359997739,0.08332862230764883
91,04,0.5783486135957067,0.12086314847942756
91,06,0.8097656890054071,0.28543339341307555
92,00,0.5887565834669108,0.04923288298603161
92,02,0.7521433707616572,0.14447701753415565
92,04,0.6393591607810553,0.0677191524719568
92,06,0.8141705426356589,0.1982015503875969
93,00,0.6169097205287032,0.12695703067843733
93,02,0.7381772268135905,0.23634067952249774
93,04,0.6425637596714109,0.06972967809723948
93,06,0.864166038610934,0.3808916458925155
94,00,0.5780362935928629,0.030413625304136254
94,02,0.7565579864061174,0.20197005097706033
94,04,0.5798833819241982,0.08758017492711372
94,06,0.8466721672167217,0.33330583058305835
95,00,0.5548400391530576,0.044253258461696976
95,02,0.7399277326106595,0.18066847335140018
95,04,0.5854847710517813,0.0746908685053015
95,06,0.8376893376893376,0.3616869616869617
96,00,0.5549693578470556,0.04316546762589928
96,02,0.7619447453954497,0.23196099674972914
96,04,0.5095015713572415,0.060357740770111905
96,06,0.8725219239968112,0.3230932766409779
97,00,0.5422436113925476,0.04868850613531466
97,02,0.7038555034202048,0.10588501328509244
97,04,0.5789875427454811,0.0655837811431363
97,06,0.8766117478510028,0.47482603356528863
98,00,0.5494981751824817,0.01981954582319546
98,02,0.7772195781185735,0.12685821728656207
98,04,0.6360544217687075,0.09137885923600209
98,06,0.7909141274238228,0.2922437673130194
99,00,0.6083128583128584,0.06488306488306489
99,02,0.7702083560597797,0.2099650921784662
99,04,0.5871295562017211,0.08253296913090728
99,06,0.7578646843352725,0.10040939452704158
100,00,0.5806596477221696,0.05483758295494237
100,02,0.7300094369298522,0.12802768166089967
100,04,0.6307514068189342,0.12391040494317554
100,06,0.82834909978639,0.28466076696165193
